region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,141894.95,1235.0,-29501.440000000002,-23.887805668016195,value
p63,421769.88,396978.53,3549.0,-24791.349999999977,-6.985446604677367,value
p65,199873.89,188458.39,1660.0,-11415.5,-6.876807228915663,value
p67,11330.568,28621.5,2190.0,17290.932,7.895402739726028,value
p62,0.0,1247.1644,133.0,1247.1644,9.377175939849623,value
p60,0.0,543.9631,57.0,543.9631,9.543212280701756,value
p61,5.812,1465.4596,144.0,1459.6476,10.136441666666666,value
