region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,99747.9,1235.0,-71648.49000000002,-58.01497165991904,value
p65,199873.89,128767.766,1660.0,-71106.12400000001,-42.835014457831335,value
p63,421769.88,302959.94,3549.0,-118809.94,-33.47701887855734,value
p62,0.0,3841.58,133.0,3841.58,28.88406015037594,value
p67,11330.568,84337.06,2190.0,73006.492,33.336297716894975,value
p60,0.0,1981.4064,57.0,1981.4064,34.761515789473684,value
p61,5.812,5513.8716,144.0,5508.0596000000005,38.25041388888889,value
