region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,118091.29,1235.0,-53305.10000000002,-43.16202429149799,value
p65,199873.89,146144.31,1660.0,-53729.580000000016,-32.36721686746989,value
p63,421769.88,344542.47,3549.0,-77227.41000000003,-21.76032967032968,value
p67,11330.568,75751.086,2190.0,64420.518,29.415761643835616,value
p62,0.0,3954.2185,133.0,3954.2185,29.730966165413534,value
p60,0.0,1856.31,57.0,1856.31,32.566842105263156,value
p61,5.812,4752.4507,144.0,4746.6387,32.96276875,value
