region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,103809.8,1235.0,-67586.59000000001,-54.72598380566802,value
p65,199873.89,132102.4,1660.0,-67771.49000000002,-40.82619879518074,value
p63,421769.88,311143.6,3549.0,-110626.28000000003,-31.171112989574535,value
p62,0.0,3676.6514,133.0,3676.6514,27.643995488721806,value
p67,11330.568,79054.07,2190.0,67723.50200000001,30.92397351598174,value
p60,0.0,1862.3597,57.0,1862.3597,32.67297719298246,value
p61,5.812,5145.2764,144.0,5139.4644,35.690725,value
