region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,108512.43,1235.0,-62883.96000000002,-50.91818623481783,value
p65,199873.89,135690.27,1660.0,-64183.620000000024,-38.66483132530122,value
p63,421769.88,320136.22,3549.0,-101633.66000000003,-28.637266835728383,value
p62,0.0,3429.1028,133.0,3429.1028,25.782727819548874,value
p67,11330.568,73104.88,2190.0,61774.312000000005,28.207448401826486,value
p60,0.0,1757.6388,57.0,1757.6388,30.83576842105263,value
p61,5.812,4692.682,144.0,4686.87,32.54770833333333,value
