region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,127800.46,1235.0,-43595.93000000001,-35.30034817813766,value
p65,199873.89,162823.31,1660.0,-37050.580000000016,-22.319626506024107,value
p63,421769.88,366873.62,3549.0,-54896.26000000001,-15.468092420400115,value
p67,11330.568,53530.637,2190.0,42200.069,19.26943789954338,value
p62,0.0,2736.7776,133.0,2736.7776,20.577275187969924,value
p60,0.0,1247.4192,57.0,1247.4192,21.884547368421053,value
p61,5.812,3286.5557,144.0,3280.7437,22.78294236111111,value
