region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,131511.56,1535954300.0,-25.967458729813888,value
p65,199873.89,170729.89,2064973800.0,-14.113496094369863,value
p63,421769.88,375445.6,4413539000.0,-10.495949380135695,value
p67,11330.568,45666.164,2723369500.0,12.60776268259498,value
p62,0.0,2284.6025,165318740.0,13.819380399811429,value
p60,0.0,1058.2098,70367100.0,15.038416246318736,value
p61,5.812,2734.1934,179647950.0,15.18737825633548,value
