region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,141351.92,1535954300.0,-19.560783756233416,value
p65,199873.89,183836.3,2064973800.0,-7.76648585740137,value
p63,421769.88,390099.03,4413539000.0,-7.175840367640255,value
p67,11330.568,27228.4,2723369500.0,5.837559744813062,value
p62,0.0,1163.0691,165318740.0,7.035313287176355,value
p60,0.0,534.97,70367100.0,7.602558149899135,value
p61,5.812,1442.1832,179647950.0,7.995477733027538,value
