region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,154522.48,1235.0,-16873.910000000003,-13.663085020242917,value
p63,421769.88,416359.9,3549.0,-5409.979999999981,-1.5243674274443453,value
p65,199873.89,201574.73,1660.0,1700.8399999999965,1.0246024096385522,value
p67,11330.568,14782.9,2190.0,3452.3320000000003,1.5764073059360733,value
p62,0.0,314.37497,133.0,314.37497,2.3637215789473687,value
p61,5.812,362.75797,144.0,356.94597,2.4787914583333333,value
p60,0.0,151.96002,57.0,151.96002,2.6659652631578945,value
