region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,112427.53,1535954300.0,-38.392327067563606,value
p65,199873.89,139375.08,2064973800.0,-29.29761592948891,value
p63,421769.88,332271.62,4413539000.0,-20.27811779417236,value
p62,0.0,4577.273,165318740.0,27.687563495525396,value
p67,11330.568,88535.53,2723369500.0,28.349059058557295,value
p60,0.0,2137.4177,70367100.0,30.3752403964216,value
p61,5.812,5509.5757,179647950.0,30.636384321264067,value
