region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,103809.8,1535954300.0,-44.00299528702646,value
p65,199873.89,132102.4,2064973800.0,-32.81953950811922,value
p63,421769.88,311143.6,4413539000.0,-25.065210619414213,value
p62,0.0,3676.6514,165318740.0,22.239774443956552,value
p67,11330.568,79054.07,2723369500.0,24.86754099885864,value
p60,0.0,1862.3597,70367100.0,26.46634001024115,value
p61,5.812,5145.2764,179647950.0,28.6085332049875,value
