region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,115020.73,1535954300.0,-36.70399558970214,value
p65,199873.89,142434.62,2064973800.0,-27.815979714811153,value
p63,421769.88,338240.94,4413539000.0,-18.92561581132812,value
p62,0.0,4317.352,165318740.0,26.115321859223506,value
p67,11330.568,82526.47,2723369500.0,26.142579158646015,value
p60,0.0,1986.0881,70367100.0,28.22466731045234,value
p61,5.812,5179.6504,179647950.0,28.799874100429495,value
