region,nodr_eue,case_eue,load,dneue_ppm,category
p124,24353.922,21726.807,22996172.0,-114.24140504776177,value
p99,932347.2,555197.4,3654916600.0,-103.18971414408806,value
p113,14831.151,3757.6648,328775680.0,-33.68097725476532,value
p125,3919.1003,935.0351,258986860.0,-11.52207163680703,value
p126,12716.168,5382.5264,1824293600.0,-4.019989694290618,value
p110,0.0,44.746998,99486340.0,0.4497803396840346,value
p109,13.8359995,650.957,1123909900.0,0.5668790774977148,value
p116,0.0,413.376,404781700.0,1.0212319481956023,value
p117,4.872,319.95404,262161950.0,1.2018602913057346,value
p114,179.839,1614.9462,510494340.0,2.811210818213662,value
p111,1848.435,6302.904,1354601900.0,3.288397236626849,value
p115,0.0,2087.003,604805100.0,3.4507032612422335,value
p112,46.225998,4582.075,1310099300.0,3.4622176388140242,value
p120,3.307,158.70099,43246748.0,3.5931947992945044,value
z122,0.0,14894.601,2634114000.0,5.6545011827825,value
p121,0.0,776.6739,126688130.0,6.130597335845076,value
p123,3534.9717,15101.871,1503455500.0,7.69354290321364,value
p100,102.355,2476.6873,123685440.0,19.196538412281996,value
p118,9798.439,29172.576,583109300.0,33.225566118210104,value
