region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,99747.9,1535954300.0,-46.64754010806823,value
p65,199873.89,128767.766,2064973800.0,-34.434394844900474,value
p63,421769.88,302959.94,4413539000.0,-26.919427913330942,value
p62,0.0,3841.58,165318740.0,23.237414542051663,value
p67,11330.568,84337.06,2723369500.0,26.807413665537336,value
p60,0.0,1981.4064,70367100.0,28.15813480117073,value
p61,5.812,5513.8716,179647950.0,30.660297201718176,value
