region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,125384.445,1235.0,-46011.94500000001,-37.25663562753037,value
p65,199873.89,155395.88,1660.0,-44478.01000000001,-26.79398192771085,value
p63,421769.88,358580.97,3549.0,-63188.91000000003,-17.804708368554532,value
p67,11330.568,61152.277,2190.0,49821.709,22.74963881278539,value
p62,0.0,3196.0796,133.0,3196.0796,24.030673684210527,value
p60,0.0,1468.0847,57.0,1468.0847,25.755871929824565,value
p61,5.812,3802.6567,144.0,3796.8447,26.366977083333335,value
