region,nodr_eue,case_eue,load,dneue_ppm,category
p64,171396.39,125384.445,1535954300.0,-29.956584567765898,value
p65,199873.89,155395.88,2064973800.0,-21.539260925759805,value
p63,421769.88,358580.97,4413539000.0,-14.317062256465727,value
p67,11330.568,61152.277,2723369500.0,18.294142426224568,value
p62,0.0,3196.0796,165318740.0,19.332833515010662,value
p60,0.0,1468.0847,70367100.0,20.863224668163124,value
p61,5.812,3802.6567,179647950.0,21.13491780858153,value
