region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,115020.73,1235.0,-56375.66000000002,-45.648307692307704,value
p65,199873.89,142434.62,1660.0,-57439.27000000002,-34.60196987951808,value
p63,421769.88,338240.94,3549.0,-83528.94,-23.535908706677937,value
p62,0.0,4317.352,133.0,4317.352,32.461293233082706,value
p67,11330.568,82526.47,2190.0,71195.902,32.50954429223744,value
p60,0.0,1986.0881,57.0,1986.0881,34.84365087719298,value
p61,5.812,5179.6504,144.0,5173.838400000001,35.929433333333336,value
