region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,113640.46,1235.0,-57755.93000000001,-46.76593522267207,value
p65,199873.89,140451.34,1660.0,-59422.55000000002,-35.79671686746989,value
p63,421769.88,329362.72,3549.0,-92407.16000000003,-26.037520428289668,value
p62,0.0,3175.542,133.0,3175.542,23.876255639097742,value
p67,11330.568,66616.92,2190.0,55286.352,25.244909589041097,value
p60,0.0,1593.289,57.0,1593.289,27.952438596491227,value
p61,5.812,4269.57,144.0,4263.758,29.609430555555555,value
