region,nodr_eue,case_eue,added_peak_mw,delta_eue,per_mw,category
p64,171396.39,118973.6,1235.0,-52422.79000000001,-42.44760323886641,value
p65,199873.89,146334.6,1660.0,-53539.29000000001,-32.252584337349404,value
p63,421769.88,339616.03,3549.0,-82153.84999999998,-23.14845026768103,value
p62,0.0,2898.1604,133.0,2898.1604,21.790679699248123,value
p67,11330.568,59257.434,2190.0,47926.866,21.884413698630137,value
p60,0.0,1412.3551,57.0,1412.3551,24.778159649122806,value
p61,5.812,3766.2637,144.0,3760.4517,26.114247916666667,value
